accn,name,hccf_feed,hccf_large,hccf_small,hccf_mab,hccf_spf1,hccf_spf2,pavin_feed,pavin_large,pavin_small,pavin_mab
NP_001231783.1,glyceraldehyde-3-phosphate dehydrogenase [Cricetulus griseus],341.9331468181808,4741.944618538541,1528.4758069608636,13.227706342554571,166.89221199899714,464.534675721767,28.79494375547923,1568.2986191202556,261.1361145723225,0.0
NP_001233603.1,beta-2-microglobulin precursor [Cricetulus griseus],53.391873650009266,1.9281057463829314,1.7179809431188207,0.0,5.392687287359506,680.9425895200802,0.0,0.31170908537525915,0.3703898721732833,0.0
NP_001233604.1,translin [Cricetulus griseus],0.12482559373172764,4.256006621640651,2.8420713328852414,0.06190891336485027,0.0,0.0,0.15293489633117668,4.4541100382045355,1.2315771679082421,0.0
NP_001233606.1,coatomer subunit epsilon [Cricetulus griseus],4.40909057089979,37.59641050214962,24.949252308131413,2.6358023025667165,0.559517940650969,0.0,1.0462488449177767,41.29141785235563,15.283506036904479,0.0
NP_001233607.1,stress-induced-phosphoprotein 1 [Cricetulus griseus],18.646149215131096,14.64754191351177,15.461195766056575,11.036725260423463,29.61331490699177,268.4972666886204,0.0,4.717567224622533,1.0242917444105928,0.0
NP_001233610.1,layilin precursor [Cricetulus griseus],3.059566492132625,3.670260659265463,0.974564089039857,4.712109056962289,1.4743022347998878,7.607568945843193,0.0,0.6468615347948052,0.15738441574434409,0.0
NP_001233619.1,intercellular adhesion molecule 1 precursor [Cricetulus griseus],8.003668650411283,2.3006547084710847,29.462775297974936,3.123957793236077,0.0,0.0,0.0,0.0,0.0,0.0
NP_001233622.2,protein disulfide-isomerase precursor [Cricetulus griseus],23.940724269575604,55.55166096523611,33.88799796769977,26.85318470621739,38.358486703031225,46.444541010645835,1.5288429704928403,90.50291387605432,23.86279431078381,0.0
NP_001233625.1,"GDP-mannose 4,6 dehydratase [Cricetulus griseus]",0.3102201126163658,32.729597133958194,14.052800234680454,0.0,0.0,0.0,0.0,12.957693693946707,2.5590519698998704,0.0
NP_001233628.1,"CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase 4 [Cricetulus griseus]",0.2346137600706997,19.976503130506767,6.646051773281049,0.0,0.0,0.0,0.0,16.729978590131065,4.453854335942957,0.0
NP_001233634.1,trifunctional purine biosynthetic protein adenosine-3 [Cricetulus griseus],51.39634491530329,248.91059612316027,175.00064834074053,13.188285033248851,157.31438108612474,0.0,2.1139309648711224,152.63311744664702,41.24126714021762,0.0
NP_001233649.1,heat shock protein 105 kDa [Cricetulus griseus],3.8657063886651812,89.8566951616435,65.25039886053932,0.0,0.30374278103584945,0.0,0.0,27.58736452742159,0.0,0.0
NP_001233654.1,phosphoglycerate kinase 1 [Cricetulus griseus],261.6481987336014,628.1995422313681,217.70782005610968,26.030454768916982,577.4872890046248,169.33629330419677,6.83943648008162,451.7426515654347,95.70028566183157,0.0
NP_001233655.1,glucose-6-phosphate isomerase [Cricetulus griseus],0.5129364165519132,0.9691877212941343,0.0,0.5190230792025284,0.0,37.34454784470684,0.0,0.0,0.0,0.0
NP_001233656.1,glucose-6-phosphate 1-dehydrogenase [Cricetulus griseus],11.523309462966516,66.79249537425171,40.572146092329845,7.447826273818026,17.792847812748896,0.0,0.0,68.37856518753014,16.776778665343592,0.0
NP_001233658.1,heat shock cognate 71 kDa protein [Cricetulus griseus],431.99517505853294,325.3623877811936,464.4196597446591,309.83423498022285,152.45076233771127,165.58206401443522,2.7575472803584766,342.81157602508483,41.579729354608624,0.0
NP_001233662.1,T-complex protein 1 subunit alpha [Cricetulus griseus],10.838725129718092,371.32344923214725,145.97059946283335,0.3260736015565027,0.0,6.565259677701166,2.551284707150827,242.21160595215653,53.71020114191179,0.0
NP_001233668.1,endoplasmic reticulum chaperone BiP precursor [Cricetulus griseus],2401.465878493507,2147.7877464522135,3687.7957346349717,2148.8727478743585,376.095200422169,416.8683318433738,49.25754917226176,2411.9793619743327,329.2784692803261,0.0
NP_001233670.1,hypoxia up-regulated protein 1 precursor [Cricetulus griseus],35.31470021098667,358.2672434525318,138.2546085607371,17.690163879598305,4.481565770090124,34.3529731990857,3.025420992750743,221.40861873262634,35.984338198117534,0.0
NP_001233672.1,eukaryotic translation elongation factor 1 epsilon-1 [Cricetulus griseus],0.8596842379407577,12.550576563298451,2.4994020747311376,0.0,2.519999828732417,0.0,0.0,2.499612152126355,0.0,0.0
NP_001233673.1,glutathione S-transferase P 1 [Cricetulus griseus],96.06746307227309,55.625817554152334,15.496634278143308,10.21645757789217,389.2785969917729,190.69485439153138,0.7021331074086411,45.42577890854424,10.158489278980753,0.0
NP_001233678.1,lysosome-associated membrane glycoprotein 2 precursor [Cricetulus griseus],3.029801488689598,0.7410353321645066,18.151381251610903,0.7204435808896944,0.1781990954128527,0.0,0.0,0.6321123084866137,0.1997693693799275,0.0
NP_001233680.1,aldose reductase-related protein 2 [Cricetulus griseus],8.030623673683015,169.29595197232067,54.35588045047254,0.9649840792169352,132.48764126009186,159.52043759478488,1.2893202951186427,78.99884072584793,17.62755009648171,0.0
NP_001233685.1,fragile X mental retardation syndrome-related protein 1 [Cricetulus griseus],1.4765982365520405,5.942164289388927,2.388137398834664,0.0,1.7682626145023188,0.0,0.0,4.245292396791317,0.0,0.0
NP_001233687.1,UTP--glucose-1-phosphate uridylyltransferase [Cricetulus griseus],62.11364959413749,152.01956575602267,1724.5871313194389,2.801500036117501,0.0,249.3034156094188,0.0,4.805510928438576,0.30815240116983666,0.0
NP_001233689.1,serpin H1 precursor [Cricetulus griseus],16.158532912914456,43.85283871691634,27.5006457498229,3.520910004174939,11.526604794987316,3.73280955933091,0.0,3.3273171984483776,0.7209168751494381,0.0
NP_001233694.1,peroxiredoxin-1 [Cricetulus griseus],565.7853104353688,1431.8337114882775,856.4424091830208,310.79257570003443,432.09387423423874,1042.0939889099752,33.17166688779146,1211.5693625697854,590.9151441926198,0.0
NP_001233703.1,protein disulfide-isomerase A3 precursor [Cricetulus griseus],328.8805162941255,63.1458360997903,29.57644751939693,363.00452794439616,413.09511946426636,423.0254835019014,0.09977361349057447,39.444729937849694,8.766797344555927,0.0
NP_001233704.1,transaldolase [Cricetulus griseus],13.347206482869586,22.091832298393204,15.10300004499461,20.674804803978276,41.11074628284184,18.810870808651526,0.0,18.803612845807187,4.681599139892732,0.0
NP_001233708.1,GDP-L-fucose synthase [Cricetulus griseus],2.135712168100953,23.389273882379122,5.426456969329163,0.8481857504287761,5.069252829407225,0.0,0.0,4.5232906418585355,0.1116002435777997,0.0
NP_001233709.1,peroxiredoxin-2 [Cricetulus griseus],27.515647241102283,190.6437539223177,47.16306777379961,8.746515419972543,62.83849826989223,62.89371834904324,1.6100751399422055,108.44265439444045,22.826126037810308,0.0
NP_001233728.1,RNA-binding protein 3 [Cricetulus griseus],0.9322520417988851,0.0,0.0,0.0,9.001693212077555,13.392600485083708,0.0,0.0,0.0,0.0
NP_001233729.1,sialidase-1 precursor [Cricetulus griseus],45.786368914440594,1009.2504079771245,490.8931318838417,12.55318487841309,26.184728535186903,19.25376315037847,1.6031581653545321,155.67603573934693,45.50648063829005,0.0
NP_001233731.1,plastin-3 [Cricetulus griseus],27.770242385605272,13.996627127392554,7.814860308821262,67.86967082697355,4.239170869322075,0.0,0.0,14.206438916054033,0.9398765059405086,0.0
NP_001233743.1,integrin-linked protein kinase [Cricetulus griseus],1.0671778310279754,27.93334282139669,6.478585712771174,0.0,0.0,0.0,0.0,23.258745776405117,3.9430152920251413,0.0
NP_001233750.1,heat shock protein HSP 90-alpha [Cricetulus griseus],5.807053416976636,355.8874852931402,97.97883088795595,5.551652002287996,6.650422881027067,0.0,3.7653144380198493,310.695631858054,42.73494383462962,0.0
NP_001233751.1,inosine-5'-monophosphate dehydrogenase 2 [Cricetulus griseus],5.148124737874672,51.95469960131207,48.44004046999427,1.451507997694422,0.8011012434323391,0.0,0.0,22.88089889767599,3.786840811338721,0.0
NP_001233752.1,low-density lipoprotein receptor precursor [Cricetulus griseus],16.660737076305907,39.649911976515334,352.248171351878,6.400006690595395,0.0,0.0,0.0,2.3578315687492224,0.0,0.0
NP_001233756.1,dual specificity mitogen-activated protein kinase kinase 1 [Cricetulus griseus],4.545072599835777,114.44232728946245,38.60156705624807,0.7441978640719503,1.096469229639726,4.021826809809768,0.0,69.12353988689517,20.433455143115378,0.0
NP_001243717.1,glutathione peroxidase 1 [Cricetulus griseus],1.8626185487928886,8.968718570664732,3.2421363739845646,0.7693625565101403,3.006592120006879,0.0,0.0,2.9803710861292405,0.0,0.0
NP_001243760.1,"phospholipid hydroperoxide glutathione peroxidase, mitochondrial precursor [Cricetulus griseus]",0.764279009019947,7.559221204643892,1.4597566665917003,0.0,3.2873344701676808,4.286953276489526,0.0,5.106632315359675,0.965545546210076,0.0
NP_001243807.1,selenoprotein P precursor [Cricetulus griseus],16.045196463212715,76.32537549264947,42.78731606598662,5.362375840225952,2.3666403402578857,0.0,1.6194198168259897,54.5193776288875,30.619206549029755,0.0
NP_001243811.1,"thioredoxin reductase 1, cytoplasmic [Cricetulus griseus]",3.338458257862848,0.0,1.5541007481066529,2.2824286285525486,0.0,18.683270204693518,0.0,0.0,0.0,0.0
NP_001272853.1,40S ribosomal protein S7 [Cricetulus griseus],2.1476521639078165,15.135354981596887,4.261200123913733,0.17205702010874302,2.7562091366062953,3.536194041890356,0.3528603236978107,10.47997245378079,3.7591012498895306,0.0
NP_001272854.1,"1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase [Cricetulus griseus]",0.9021656369933089,1.3463910080117611,0.0,0.0,19.547462590436506,10.586491764076976,0.0,0.0,0.0,0.0
NP_001278985.1,acetyl-CoA carboxylase 1 [Cricetulus griseus],2.764941675770428,137.38888113292884,27.003471682270533,0.0,0.0,0.0,0.0,98.12881092167505,4.593307561768772,0.0
NP_001278988.1,adenylosuccinate synthetase isozyme 2 [Cricetulus griseus],0.4546121716018491,23.278568136400345,9.54158455540706,0.2514698015196763,0.0,0.0,0.17321097396177715,13.942312884015577,3.5615770206750956,0.0
XP_027242336.1,LOW QUALITY PROTEIN: glia maturation factor beta [Cricetulus griseus],2.313487230948777,1.1038080195008535,0.0,0.0,25.494013764185837,47.564722427297404,0.0,0.46271869359461126,0.0,0.0
XP_027242349.1,galectin-3 [Cricetulus griseus],10.036326468929177,2.145734907310096,4.201491401100969,0.6585973863651915,16.814130447943715,568.7013664846157,0.0,13.592992138876461,0.0,0.0
XP_027242406.1,purine nucleoside phosphorylase [Cricetulus griseus],5.633794344287981,1.2543902685554429,0.7668740041448053,8.093907873444115,0.49269639588385516,4.870315853874834,0.0,1.9072703779868905,0.0,0.0
XP_027242410.1,ribonuclease 4 isoform X3 [Cricetulus griseus],2.8806246420398316,0.9265400661860792,0.0,0.0,0.0,383.5546097880648,0.0,0.0,0.0,0.0
XP_027242458.1,heterogeneous nuclear ribonucleoproteins C1/C2 isoform X4 [Cricetulus griseus],0.6016537376441083,5.16014176267546,2.090221540319656,0.0,17.808291945183115,110.08587918052434,0.0,6.411912223694112,0.8989993108856774,0.0
XP_027242466.1,FACT complex subunit SPT16 [Cricetulus griseus],3.173998070255116,4.210887104161431,2.149104681320155,4.692241322303752,0.0,0.0,0.0,3.481889710089261,0.0,0.0
XP_027242524.1,UDP-glucuronic acid decarboxylase 1 isoform X1 [Cricetulus griseus],2.0916039582716635,15.224301211218712,0.0,0.0,0.0,0.0,0.0,6.272373838157698,0.0,0.0
XP_027242552.1,interleukin-1 receptor-like 1 isoform X1 [Cricetulus griseus],5.6558050115299805,36.575749035897395,20.283291805770784,5.742902893343905,1.458325796967184,0.0,0.12136406058875988,28.52095952392258,9.41295887001207,0.0
XP_027242563.1,interleukin-1 receptor type 2 isoform X2 [Cricetulus griseus],8.69254480728682,0.0,0.0,6.72849551549435,0.0,0.0,0.0,0.0,0.0,0.0
XP_027242685.1,UDP-glucose:glycoprotein glucosyltransferase 1 isoform X4 [Cricetulus griseus],13.236865460955572,37.82936037409235,35.23206897550144,6.564141885484793,0.0,0.0,0.0,33.90779952866872,0.9621171387928371,0.0
XP_027242733.1,protocadherin-7 isoform X2 [Cricetulus griseus],30.823259641826688,165.6133620067153,93.66301752184368,6.316850722061559,28.70009243721545,8.598057269383624,1.9712895920301143,141.4521390258769,25.562091275873524,0.0
XP_027242785.1,cytosol aminopeptidase [Cricetulus griseus],17.616343086419096,592.5369334524596,99.53200756640874,5.817938232036931,46.677017621169234,22.301174787880097,0.08493240023963344,16.25855773655444,2.755104511666446,0.0
XP_027242786.1,dihydropteridine reductase [Cricetulus griseus],6.094301088350566,3.995759199894638,0.0,2.3032392044692345,14.528252262002598,4.89822849056754,0.0,3.4650547430661245,0.0,0.0
XP_027242832.1,WD repeat-containing protein 1 isoform X2 [Cricetulus griseus],33.72068335436732,555.1645185253464,216.79247843042802,9.504148164468566,36.53252052447885,33.59289978441974,3.497471574266906,163.49138010667167,66.94049778881812,0.0
XP_027242879.1,wolframin [Cricetulus griseus],0.7961990636676033,0.0,0.0,0.0,1.2943841501556341,0.0,0.0,0.0,0.0,0.0
XP_027243028.1,14-3-3 protein eta isoform X2 [Cricetulus griseus],4.225826568588016,7.198636531438553,4.012444173013097,5.250262240703552,0.13911227397249212,2.84610673156133,0.0,3.2843091997468066,0.66222285302889,0.0
XP_027243156.1,AP-1 complex subunit beta-1 isoform X7 [Cricetulus griseus],3.4873692319467144,338.0243090750229,95.20025781932601,0.6839985620709753,51.870487831505464,165.46110586041138,0.0,7.074352245668743,0.0,0.0
XP_027243162.1,RNA-binding protein EWS isoform X1 [Cricetulus griseus],5.900145020904171,0.0,0.0,0.0,13.740999905123276,12.905286124606743,0.0,0.0,0.0,0.0
XP_027243210.1,heat shock protein HSP 90-beta isoform X11 [Cricetulus griseus],49.89369025770962,1093.7844651357136,368.31881557396486,30.412093455183236,35.08177698372698,22.28532060429992,5.268437426170381,842.0158653142258,84.07947046074709,0.0
XP_027243252.1,platelet-activating factor acetylhydrolase isoform X3 [Cricetulus griseus],72.42885708025273,85.85214013729608,64.50578290096293,36.33109601434449,35.21199785060822,284.5966752486534,5.103749406060516,180.03510151506424,37.28316208161838,0.0
XP_027243271.1,CD2-associated protein isoform X2 [Cricetulus griseus],1.635718773195359,9.900958057150227,5.8687243763210235,0.0,16.36578750726984,0.0,0.0,0.0,0.0,0.0
XP_027243319.1,vinculin isoform X2 [Cricetulus griseus],76.93984833411307,99.94895548895727,120.34862047261336,71.00560325630975,82.15556696733924,84.63889817128334,0.0,26.057448424223736,10.782852987824775,0.0
XP_027243347.1,protein transport protein Sec24C [Cricetulus griseus],2.564346211042303,4.0714877611222455,76.49450753180281,1.8935221928473072,0.0,0.0,0.0,16.767158272368036,0.0,0.0
XP_027243348.1,"alpha-(1,3)-fucosyltransferase 11 [Cricetulus griseus]",1.980279463115829,0.0,0.0,2.1832555246289385,1.7941193606657717,0.0,0.0,0.0,0.0,0.0
XP_027243377.1,annexin A7 isoform X2 [Cricetulus griseus],0.6673275969079604,0.0,0.0,0.1086580598221672,13.060034998856374,5.642280457649899,0.0,0.0,0.0,0.0
XP_027243402.1,"RNA transcription, translation and transport factor protein isoform X2 [Cricetulus griseus]",4.434545494269935,9.404077996763474,4.9773383433226295,0.5616590782339276,3.581720534191081,12.761055258294071,0.0,2.997442126145948,0.6088871426172806,0.0
XP_027243413.1,COP9 signalosome complex subunit 4 isoform X1 [Cricetulus griseus],0.5293788797784768,48.6792709946923,14.510543767766066,0.0,0.43611821539211726,0.0,0.31675547235846996,28.98360428375157,3.18332629525614,0.0
XP_027243445.1,protein transport protein Sec31A isoform X15 [Cricetulus griseus],8.058894875709736,320.1464883664882,80.85030359648236,0.0,15.197598724356792,56.09132691552372,1.5266303283029548,117.28343648080816,19.992755274768474,0.0
XP_027243451.1,heterogeneous nuclear ribonucleoprotein D-like isoform X4 [Cricetulus griseus],24.364346261387762,70.13134786625996,0.0,0.0,79.2784946485525,42.88314980564252,0.0,32.40012879832565,0.0,0.0
XP_027243453.1,enolase-phosphatase E1 isoform X1 [Cricetulus griseus],1.9669678200320757,0.0,0.0,0.7379670871391358,7.32751239821921,0.0,0.0,0.0,0.0,0.0
XP_027243456.1,LOW QUALITY PROTEIN: heterogeneous nuclear ribonucleoprotein D0 isoform X4 [Cricetulus griseus],13.473686921334673,12.72443078054112,7.36360945450931,0.0,11.265128433025113,17.19911113478599,0.0,9.524942865087734,3.0014899881953507,0.0
XP_027243488.1,filamin-B isoform X2 [Cricetulus griseus],164.19841984523123,6217.445125502181,2180.773934790704,39.43691306859661,55.0449906348977,49.40292517237115,4.430051484372039,205.01537752370464,56.01334296436825,0.0
XP_027243513.1,endoplasmic reticulum lectin 1 isoform X2 [Cricetulus griseus],1.069360903916903,0.0,0.0,0.29488360285235543,1.2994387687371873,0.0,0.0,0.0,0.6932999843508388,0.0
XP_027243695.1,pyridoxal-dependent decarboxylase domain-containing protein 1 isoform X1 [Cricetulus griseus],0.9422165761228739,5.061761591248192,0.0,0.0,3.0261622241396258,0.0,0.0,4.217726281049256,0.0,0.0
XP_027243731.1,acylphosphatase-2 isoform X4 [Cricetulus griseus],0.8026811718031708,0.0,0.0,0.0,0.0,34.432371326681434,0.0,0.0,0.0,0.0
XP_027243736.1,"spectrin beta chain, non-erythrocytic 1 isoform X3 [Cricetulus griseus]",12.056922109180444,69.32308882128066,58.96033031312781,2.194199443173232,15.123389267719382,0.0,0.0,3.531950952718229,0.0,0.0
XP_027243781.1,EGF-containing fibulin-like extracellular matrix protein 1 isoform X2 [Cricetulus griseus],15.365734122793302,57.38924004706086,36.89126498749035,20.255624750271952,3.175304563996843,79.7782670917118,0.0,15.709869656170126,0.0,0.0
XP_027243823.1,exportin-1 [Cricetulus griseus],98.43912653226441,313.773927829736,72.10530094209375,0.0,90.74242924189465,218.12086212213782,3.314124062662394,175.93549259401487,25.559012921093622,0.0
XP_027243827.1,T-complex protein 1 subunit delta [Cricetulus griseus],14.261876808032364,306.01020109217797,169.35679244192116,0.28774051080258983,2.817075929750844,18.180000761667937,1.2408502207227634,207.15734503257244,90.27121228872403,0.0
XP_027243835.1,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase 2 [Cricetulus griseus]",2.652549027825039,33.759179146004996,9.777720830905393,0.7684035680600476,6.05110641907496,0.0,0.0,31.684237508578587,8.359177052483728,0.0
XP_027243857.1,"malate dehydrogenase, cytoplasmic [Cricetulus griseus]",98.25946370209644,77.5079335510266,18.092361475514696,72.47466348851242,35.62229039106025,84.6900367975599,0.0,42.151446193772834,13.900688796613311,0.0
XP_027243869.1,actin-related protein 2 [Cricetulus griseus],9.257173688222581,109.12123364556592,38.66785741614129,0.0,1.5915940326352986,0.0,0.0,29.037410308188903,7.272167789753702,0.0
XP_027243880.1,CB1 cannabinoid receptor-interacting protein 1 [Cricetulus griseus],0.6840051462686354,7.337918092584761,1.751659663988656,0.0,0.8999582575311047,2.991920951554542,0.0,2.8951542882277717,0.577171772294955,0.0
XP_027243958.1,peptidyl-prolyl cis-trans isomerase A isoform X2 [Cricetulus griseus],326.76422550582953,46.82167248772895,22.03617911277239,0.18613130830089664,200.3623087138874,5836.601135395894,0.5100404025731775,46.13331026149087,14.07406961203496,0.0
XP_027244002.1,drebrin-like protein isoform X2 [Cricetulus griseus],0.5423395351909275,0.0,0.0,0.11332303280718041,0.4558486077206028,0.0,0.0,0.0,0.0,0.0
XP_027244052.1,vacuolar protein sorting-associated protein 26A isoform X1 [Cricetulus griseus],5.209767512616143,24.49272783176451,2.3317502527128675,1.2502847219732318,4.866565949646659,0.0,0.0,1.9815922329988054,0.15423501905361986,0.0
XP_027244057.1,hexokinase-1 [Cricetulus griseus],13.11362913256514,121.72896473036938,46.40380617277723,12.428512549545616,5.911944164484937,0.0,0.36465526585330404,44.46722417336308,7.948789327377928,0.0
XP_027244084.1,GTP-binding protein SAR1a [Cricetulus griseus],3.699193393354399,27.756915250518613,6.801653317344231,0.0,0.0,9.145163169250198,0.0,11.755648780647102,2.7680981312579354,0.0
XP_027244085.1,inorganic pyrophosphatase [Cricetulus griseus],17.133432517124408,97.91720595320811,22.91588808655158,1.7452382016973955,21.11384404812038,4.64744923145755,0.2927086930662574,41.332982838094026,10.337018540796771,0.0
XP_027244106.1,prosaposin isoform X6 [Cricetulus griseus],184.54354143370213,310.0342121436128,350.8660370073798,88.7228388978689,21.420813882066494,1102.0252025045977,3.5902407840694943,287.53897820829025,96.67115164335927,0.0
XP_027244245.1,septin-11 isoform X2 [Cricetulus griseus],6.363685889405533,91.52657817535739,62.45025178210885,1.2120549943578858,1.0858587772913226,0.0,0.0,28.263668682379038,1.611096388910879,0.0
XP_027244287.1,osteopontin isoform X2 [Cricetulus griseus],2.5602499308211106,0.0,0.0,0.0,1.0974502472645766,5.774536024392288,0.0,0.0,0.0,0.0
XP_027244292.1,"ADP-ribose pyrophosphatase, mitochondrial isoform X2 [Cricetulus griseus]",4.526349924635617,1.2543652788871784,0.0,1.13085840094823,13.284699443124245,2.704991672484022,0.0,0.4781503843333375,0.0,0.0
XP_027244377.1,ATP-binding cassette sub-family F member 1 isoform X4 [Cricetulus griseus],3.0655244819974676,14.746577936692498,4.788905630859903,0.5483970268554311,3.016782250835366,16.069993623342626,0.0,19.179183849629094,1.7356429978589198,0.0
XP_027244494.1,"valine--tRNA ligase isoform X2, partial [Cricetulus griseus]",1.9409288897731658,113.82898107972359,47.09852585905601,0.0,66.60283543045081,56.70901815647082,0.8122684459083247,85.48665945824673,10.84648085801842,0.0
XP_027244565.1,lysosomal thioesterase PPT2 [Cricetulus griseus],2.138179743467888,1.9500351306825128,0.6717596093251144,0.9988750070192355,6.175470421442998,3.603131335424356,0.0,3.379258634947085,0.0,0.0
XP_027244585.1,protein PRRC2A isoform X4 [Cricetulus griseus],7.316651384568935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XP_027244616.1,heat shock 70 kDa protein 1A [Cricetulus griseus],94.91746255224955,44.97316282996043,80.87790821920481,93.4643563913019,7.144482627537692,26.8942947197064,1.0799889502614095,50.6773938853668,12.670573363275954,0.0
XP_027244631.1,chloride intracellular channel protein 1 [Cricetulus griseus],6.31832369296746,121.42190667766803,30.569332784435947,0.8681576611538898,9.278378724116441,4.116730840387326,0.8902059954237168,55.58532132483202,16.361894022962602,0.0
XP_027244654.1,spliceosome RNA helicase DDX39B isoform X3 [Cricetulus griseus],1.298864001506984,18.04440890014847,7.529918252628722,1.1528831790740954,1.725258644143241,3.0606834943276664,0.0,20.461787779226004,4.068552122669262,0.0
XP_027244657.1,MHC class I antigen Hm1-C4 isoform X2 [Cricetulus griseus],2.4419509382237004,8.782782487520455,4.092675612656176,0.0,1.5645558137618063,7.995969784136917,0.0,8.768818576318822,3.5197919456643207,0.0
XP_027244680.1,"V-type proton ATPase subunit B, brain isoform isoform X2 [Cricetulus griseus]",10.837816172333849,82.35745445120656,27.235816542211364,3.686523011707966,6.684537369011512,0.0,0.0,17.911246184111917,1.1643245145245662,0.0
XP_027244682.1,lipoprotein lipase isoform X2 [Cricetulus griseus],643.2190715362875,3670.9423893103235,1280.0834493806424,8.643902510776908,28.1539913085282,394.0660370158646,68.82144225799561,3440.695203265226,690.7514885900625,0.0
XP_027244769.1,40S ribosomal protein S18 isoform X3 [Cricetulus griseus],1.6315912061433628,0.0,0.0,0.0,4.719738397848239,9.055500012427455,0.0,1.3618039894473126,0.0,0.0
XP_027244771.1,prefoldin subunit 6 [Cricetulus griseus],0.747882307920353,2.9744355819045487,2.1033803753812235,0.3401516405886148,0.22658126118942382,0.0,0.0,0.6321956232399203,0.0,0.0
XP_027244808.1,40S ribosomal protein S10 [Cricetulus griseus],1.7564716795577704,4.316293949832309,0.8877322010650498,0.0,0.0,10.395068649686195,0.0,2.35609050037331,0.29806225923045976,0.0
